      Time        POINT1PX        POINT1PY        POINT1PZ        POINT1FX        POINT1FY        POINT1FZ        ROD1NAPX        ROD1NAPY        ROD1NAPZ        ROD1NBPX        ROD1NBPY        ROD1NBPZ
       (s)             (m)             (m)             (m)             (N)             (N)             (N)             (m)             (m)             (m)             (m)             (m)             (m)
    4.6400   0.0000000E+00   0.0000000E+00  -1.0015801E+00   0.0000000E+00   0.0000000E+00   5.5370502E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6500   0.0000000E+00   0.0000000E+00  -1.0022982E+00   0.0000000E+00   0.0000000E+00   8.7188454E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6600   0.0000000E+00   0.0000000E+00  -1.0017377E+00   0.0000000E+00   0.0000000E+00   1.8008402E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6700   0.0000000E+00   0.0000000E+00  -1.0007718E+00   0.0000000E+00   0.0000000E+00  -2.9758442E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6800   0.0000000E+00   0.0000000E+00  -1.0002851E+00   0.0000000E+00   0.0000000E+00  -3.3976402E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.6900   0.0000000E+00   0.0000000E+00  -1.0004119E+00   0.0000000E+00   0.0000000E+00  -3.3452644E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7000   0.0000000E+00   0.0000000E+00  -1.0011314E+00   0.0000000E+00   0.0000000E+00  -1.9475554E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7100   0.0000000E+00   0.0000000E+00  -1.0020955E+00   0.0000000E+00   0.0000000E+00   5.7951069E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7200   0.0000000E+00   0.0000000E+00  -1.0021216E+00   0.0000000E+00   0.0000000E+00   6.1177773E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7300   0.0000000E+00   0.0000000E+00  -1.0011716E+00   0.0000000E+00   0.0000000E+00  -1.8358465E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7400   0.0000000E+00   0.0000000E+00  -1.0004419E+00   0.0000000E+00   0.0000000E+00  -3.3387848E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7500   0.0000000E+00   0.0000000E+00  -1.0003026E+00   0.0000000E+00   0.0000000E+00  -3.3915455E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7600   0.0000000E+00   0.0000000E+00  -1.0007749E+00   0.0000000E+00   0.0000000E+00  -2.9398762E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7700   0.0000000E+00   0.0000000E+00  -1.0017217E+00   0.0000000E+00   0.0000000E+00   1.7095053E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7800   0.0000000E+00   0.0000000E+00  -1.0022833E+00   0.0000000E+00   0.0000000E+00   8.4832664E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.7900   0.0000000E+00   0.0000000E+00  -1.0015990E+00   0.0000000E+00   0.0000000E+00   6.4159975E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8000   0.0000000E+00   0.0000000E+00  -1.0006939E+00   0.0000000E+00   0.0000000E+00  -3.0980036E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8100   0.0000000E+00   0.0000000E+00  -1.0003054E+00   0.0000000E+00   0.0000000E+00  -3.3916893E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8200   0.0000000E+00   0.0000000E+00  -1.0005295E+00   0.0000000E+00   0.0000000E+00  -3.2643208E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8300   0.0000000E+00   0.0000000E+00  -1.0013219E+00   0.0000000E+00   0.0000000E+00  -1.0846765E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8400   0.0000000E+00   0.0000000E+00  -1.0021942E+00   0.0000000E+00   0.0000000E+00   7.1489326E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8500   0.0000000E+00   0.0000000E+00  -1.0019735E+00   0.0000000E+00   0.0000000E+00   4.2479515E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8600   0.0000000E+00   0.0000000E+00  -1.0010167E+00   0.0000000E+00   0.0000000E+00  -2.3888000E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8700   0.0000000E+00   0.0000000E+00  -1.0004033E+00   0.0000000E+00   0.0000000E+00  -3.3570492E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8800   0.0000000E+00   0.0000000E+00  -1.0003896E+00   0.0000000E+00   0.0000000E+00  -3.3586510E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.8900   0.0000000E+00   0.0000000E+00  -1.0009767E+00   0.0000000E+00   0.0000000E+00  -2.4694138E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9000   0.0000000E+00   0.0000000E+00  -1.0019284E+00   0.0000000E+00   0.0000000E+00   3.7701614E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9100   0.0000000E+00   0.0000000E+00  -1.0022095E+00   0.0000000E+00   0.0000000E+00   7.3619751E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9200   0.0000000E+00   0.0000000E+00  -1.0013772E+00   0.0000000E+00   0.0000000E+00  -8.3278694E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9300   0.0000000E+00   0.0000000E+00  -1.0005800E+00   0.0000000E+00   0.0000000E+00  -3.2323536E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9400   0.0000000E+00   0.0000000E+00  -1.0003421E+00   0.0000000E+00   0.0000000E+00  -3.3798233E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9500   0.0000000E+00   0.0000000E+00  -1.0007138E+00   0.0000000E+00   0.0000000E+00  -3.0448521E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9600   0.0000000E+00   0.0000000E+00  -1.0015931E+00   0.0000000E+00   0.0000000E+00   6.4842372E+00  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9700   0.0000000E+00   0.0000000E+00  -1.0022591E+00   0.0000000E+00   0.0000000E+00   8.1104881E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9800   0.0000000E+00   0.0000000E+00  -1.0017290E+00   0.0000000E+00   0.0000000E+00   1.7252024E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
    4.9900   0.0000000E+00   0.0000000E+00  -1.0008188E+00   0.0000000E+00   0.0000000E+00  -2.8847832E+01  -1.0000000E+00   0.0000000E+00  -1.0000000E+00   1.0000000E+00   0.0000000E+00  -1.0000000E+00
